Image,	URL
75b3650265b4a546f4f9ffe81807015b.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
76bae41570e955866d4addba18ed5a93.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
781eb8404a04ecdf3dd691095e7cfba5.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
786d8f5ca40df3d347844519b9b8b1e7.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
7b8aa96ea97bf776b74b362b8f94bced.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
7bf48d4cb690b7cf23bbfe5451a79840.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
7fa16cf3fa1fa3a9b2369d56b229e10e.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
7fd7cdf8a591378cbf4922034214869b.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
7fe432be1b1431b4fc0597dc7e4a4ad4.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
80feeb247e703ef7094ae99bab7001c4.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
85e8e8b999905b5ff68db6c3656840f1.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
873bf08b894b822c2fdc41012a9bdc2e.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
881cbe8309cb78e546f4eaf4154f0cc1.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
88c9aaac438ad5b0d60dc7db29b03d31.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
89e0a4413a9cc75ec0b378e7f1dc35f9.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
8ac556ad9bafe75ebd0dd3a1f5af292e.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
8b03ec867f684d867e9288c2714c1acd.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
8b9813e66071a61d6e469661f03bd395.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
8bafe2df5427825a8fc084704d25332e.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
8bf8c128d4521b6afffbd4476c902def.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
8eaafc34e9887bffa9e8fa95131f1192.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
8f4ee9da997ae09c37008b509380e151.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
8fe35e965a16da2ff62bdb036e5565c6.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
