Image	,	URL
ad47c630fe83933b00f7bdc10d8e56fc.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
c20b6ee724f2c783dd20076b90a8b7b5.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
c5c79cca9cef69a351c3f02a691d4697.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
c67c19ab4d9dd90b78a813007ac94b97.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
d31510c1d16ab8ddf49bedafaab68a34.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
dcef7da6553f45cb00318f34d4a8e4a4.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
ee6a626b3bd982557ee40564dbe10ddc.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
02f4708de7b686d0d56c8cfcf8c89b9a.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
06459e83fe3da605098a07e4af841168.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
07928b92830a740a5866215cbca934eb.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
087e95d21ad2cc1daede58cc5f9a1b89.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
0bafc9e7737a51099cacc5154b165a68.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
14efc859520bec6e05244d994f155400.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
1949c0d4fae31c7e15fd483e5672d352.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
22a63b000df666b5167187c1ecb06540.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
252c9d21a68049a0a16924c285f457ab.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
27aaf9613f21421f43b131fcd9665245.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
2c451f6a8869f8e4aae7c2df8f4d2895.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
3a319b422087a24f9d9b954610cf87be.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
3cded77adf31fc63581e7f0f5ccd8bbb.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
4b4ed4ba8327371845a29c7b8f5235f1.png	,	https://www.banxico.org.mx/publicaciones-y-prensa/reportes-sobre-el-sistema-financiero/%7B68ACFA8B-B604-BD70-1808-735C03A155ED%7D.pdf
